,ID,Actual_pd_train,Predict_pd_train,Predict_Probability_train
126682,126683,1,1,0.628806
44640,44641,0,0,0.19220966
102084,102085,0,0,0.06673889
46213,46214,0,0,0.07254794
117476,117477,0,0,0.052089892
77518,77519,0,0,0.104523145
109333,109334,0,0,0.08462406
125048,125049,0,0,0.11753333
45121,45122,1,0,0.092540756
62622,62623,0,0,0.066015296
131856,131857,0,0,0.067981765
80696,80697,0,0,0.11734173
24508,24509,0,0,0.07026221
19661,19662,0,0,0.0860336
91491,91492,0,0,0.116453774
27855,27856,0,0,0.05706674
143652,143653,1,0,0.28469726
2499,2500,0,0,0.06188555
77149,77150,0,0,0.09964607
75093,75094,0,0,0.09860697
120059,120060,0,0,0.057823673
96453,96454,1,0,0.30673787
35300,35301,0,0,0.117156476
95512,95513,0,0,0.06231131
129583,129584,0,0,0.14151546
138459,138460,0,0,0.054419618
76250,76251,0,0,0.04889372
95851,95852,0,0,0.06552555
52672,52673,0,0,0.11967797
120419,120420,0,0,0.07135642
127067,127068,0,0,0.07480137
126042,126043,0,0,0.11568362
27155,27156,0,0,0.14488527
113027,113028,0,0,0.10089562
104407,104408,0,0,0.26348585
20201,20202,0,0,0.07079029
79230,79231,0,0,0.06634789
38877,38878,0,0,0.0763132
115310,115311,0,0,0.063049115
3462,3463,0,0,0.050415237
124080,124081,0,0,0.050199673
35392,35393,0,0,0.05992556
139603,139604,0,0,0.049420856
147350,147351,0,0,0.049054947
98081,98082,0,0,0.06008991
132055,132056,0,0,0.06450412
125773,125774,1,0,0.33633783
38529,38530,0,0,0.0666791
49770,49771,0,0,0.05587265
103520,103521,0,0,0.06336299
112619,112620,0,0,0.07983955
114441,114442,0,0,0.05188813
81791,81792,0,0,0.07033067
103163,103164,0,0,0.069972105
82711,82712,0,0,0.06682854
147134,147135,0,0,0.058796227
31412,31413,0,0,0.057399027
53484,53485,0,0,0.050282758
91471,91472,0,0,0.07725145
24558,24559,0,0,0.059617423
48963,48964,0,0,0.049891032
64170,64171,0,0,0.06792904
103387,103388,0,0,0.068621226
57462,57463,0,0,0.05968802
5601,5602,0,0,0.060409013
26785,26786,0,0,0.051270492
49764,49765,0,0,0.08475773
61528,61529,0,0,0.051646974
71945,71946,0,0,0.057053365
80950,80951,0,0,0.0489594
47348,47349,1,0,0.1331831
93052,93053,0,0,0.07366379
133797,133798,0,0,0.053437196
123458,123459,0,0,0.07280867
110335,110336,0,0,0.07917804
30623,30624,0,0,0.07593027
55804,55805,0,0,0.056928124
8476,8477,0,0,0.10720221
28405,28406,0,0,0.06070527
8446,8447,0,0,0.07564935
99143,99144,0,0,0.057710487
100018,100019,0,0,0.061132077
17589,17590,0,0,0.08585425
113148,113149,0,0,0.04944676
124625,124626,0,0,0.05138848
135510,135511,0,0,0.062387254
122681,122682,0,0,0.05915029
4012,4013,0,0,0.04889184
22125,22126,0,0,0.08046956
128616,128617,0,0,0.071505085
112606,112607,0,0,0.079485655
46767,46768,0,0,0.09258289
57508,57509,0,0,0.3420178
113867,113868,0,0,0.068503045
85751,85752,0,0,0.0483289
95969,95970,0,0,0.086580426
63501,63502,1,0,0.47066918
19904,19905,0,0,0.11096251
123878,123879,0,0,0.054082055
52509,52510,0,0,0.08857911
73850,73851,0,0,0.101768106
1458,1459,0,0,0.055785242
53790,53791,1,1,0.5603666
15997,15998,0,0,0.053176645
29867,29868,0,0,0.048315413
70443,70444,0,0,0.071621366
95353,95354,0,0,0.06232943
17170,17171,0,0,0.14226304
6072,6073,0,0,0.05419037
68215,68216,0,0,0.08150008
105454,105455,0,0,0.33322623
4198,4199,0,0,0.06442863
18952,18953,0,0,0.049993105
13088,13089,0,0,0.050555
8456,8457,0,0,0.17841953
44652,44653,0,0,0.05989655
39644,39645,0,0,0.08190562
47633,47634,0,0,0.0934186
65846,65847,0,0,0.06903765
28551,28552,0,0,0.08122591
19780,19781,0,0,0.06320611
133488,133489,1,0,0.30756286
75220,75221,1,0,0.15676409
110253,110254,0,0,0.09431435
84430,84431,0,0,0.08544664
19946,19947,0,0,0.18976066
27056,27057,0,0,0.053652626
96329,96330,0,0,0.13769472
58271,58272,1,0,0.28501576
21215,21216,0,0,0.078979895
82878,82879,1,1,0.63770086
59891,59892,0,0,0.2207218
110225,110226,0,0,0.13504276
116701,116702,0,0,0.058279734
90502,90503,0,0,0.082720675
131311,131312,0,0,0.08032292
31023,31024,0,0,0.09925637
120535,120536,0,0,0.058136147
25444,25445,0,0,0.0662275
87992,87993,0,0,0.05528994
57080,57081,0,0,0.1453072
54122,54123,0,0,0.12286217
63401,63402,0,0,0.051861
92406,92407,0,0,0.14441979
110993,110994,0,0,0.12192576
91072,91073,0,0,0.09599424
112870,112871,0,0,0.08947344
140678,140679,0,0,0.04960226
52469,52470,0,0,0.09676856
103625,103626,0,0,0.18522017
110408,110409,0,0,0.126733
136280,136281,0,0,0.07083007
148250,148251,0,0,0.05570561
9668,9669,0,0,0.04959108
101357,101358,0,0,0.08582384
91792,91793,0,0,0.051069032
36217,36218,0,0,0.10222375
55082,55083,0,0,0.08382939
24270,24271,0,0,0.092334054
13350,13351,0,0,0.115700945
101967,101968,0,0,0.06437453
144930,144931,0,0,0.14628816
126349,126350,0,0,0.0688886
149948,149949,0,0,0.07839451
29338,29339,0,0,0.11501284
35217,35218,0,0,0.058648128
44042,44043,0,0,0.0703999
33786,33787,0,0,0.054451726
68146,68147,0,0,0.15958059
117274,117275,0,0,0.056892958
45648,45649,0,0,0.083659366
87116,87117,0,0,0.05578351
67648,67649,0,0,0.08069181
45163,45164,0,0,0.066616125
81214,81215,0,0,0.05395567
18509,18510,0,0,0.070734024
81506,81507,0,0,0.061476145
14403,14404,0,0,0.11934069
101056,101057,0,0,0.057010587
49878,49879,0,0,0.079114944
136728,136729,0,0,0.14007245
59335,59336,0,0,0.12980507
137989,137990,0,0,0.074237436
94268,94269,1,0,0.103158794
22433,22434,0,0,0.06955163
69560,69561,0,0,0.42349818
132077,132078,0,0,0.18482256
20320,20321,0,0,0.065976724
139059,139060,0,0,0.07196529
67261,67262,0,0,0.050673794
65561,65562,1,0,0.46102065
112432,112433,0,0,0.054802906
113960,113961,0,0,0.05098998
107730,107731,0,0,0.10188232
26136,26137,0,0,0.04816563
73716,73717,0,0,0.05722446
119845,119846,1,0,0.052835267
22725,22726,0,0,0.058005117
39604,39605,0,0,0.10355264
22887,22888,0,0,0.059095
4310,4311,1,0,0.24781005
77058,77059,1,0,0.085145816
146422,146423,0,0,0.106732465
118236,118237,0,0,0.098411426
102427,102428,0,0,0.048138026
1878,1879,0,0,0.07703786
109757,109758,0,0,0.0737321
118913,118914,0,0,0.05593335
59032,59033,0,0,0.11186827
26418,26419,0,0,0.061344672
83503,83504,0,0,0.081384294
27734,27735,0,0,0.09673173
126400,126401,1,0,0.16998921
71426,71427,0,0,0.22803709
84845,84846,0,0,0.051921256
8671,8672,0,0,0.056415193
143815,143816,1,0,0.1545207
105649,105650,0,0,0.075697765
60194,60195,0,0,0.30683967
121142,121143,0,0,0.061691668
63723,63724,0,0,0.058770474
35223,35224,1,0,0.4008186
117541,117542,0,0,0.07176753
117144,117145,0,0,0.05741266
139417,139418,0,0,0.07223626
1840,1841,0,0,0.09315548
139544,139545,0,0,0.047756035
71623,71624,0,0,0.09169147
91496,91497,1,0,0.11697953
84722,84723,0,0,0.08939333
60906,60907,0,0,0.06860832
142826,142827,0,0,0.1313566
108046,108047,0,0,0.05804148
93874,93875,0,0,0.048869625
90804,90805,0,0,0.05578209
96475,96476,0,0,0.05646584
75299,75300,0,0,0.09225137
5548,5549,0,0,0.13726076
33826,33827,0,0,0.06905718
131267,131268,0,0,0.093074635
77392,77393,1,1,0.7598975
38566,38567,0,0,0.06837215
40767,40768,0,0,0.04963418
4616,4617,0,0,0.049416307
94140,94141,0,0,0.05120969
80538,80539,0,0,0.049710453
116394,116395,0,0,0.082374394
92348,92349,0,0,0.07499472
114810,114811,0,0,0.08386159
75104,75105,0,0,0.15599276
69707,69708,0,0,0.059273195
123063,123064,0,0,0.04924085
78538,78539,0,0,0.07380122
44189,44190,0,0,0.09906196
3929,3930,1,1,0.6848877
120552,120553,0,0,0.07520021
55338,55339,0,0,0.111893736
26838,26839,0,0,0.05589563
90074,90075,0,0,0.15402782
24263,24264,0,0,0.055918876
128150,128151,0,0,0.0668336
134579,134580,0,0,0.14883901
48792,48793,0,0,0.16290584
144675,144676,0,0,0.31344026
131064,131065,0,0,0.10405747
112450,112451,0,0,0.09619848
113342,113343,0,0,0.07329834
93983,93984,0,0,0.0639754
50716,50717,0,0,0.076589085
33155,33156,0,0,0.0881053
10416,10417,0,0,0.06296178
52199,52200,0,0,0.06879029
83712,83713,0,0,0.065300055
61223,61224,0,0,0.052342065
7067,7068,0,0,0.049111936
117449,117450,0,0,0.06678523
78392,78393,0,0,0.093384914
111375,111376,0,0,0.061742626
2565,2566,0,0,0.088142626
116694,116695,0,0,0.07385542
27405,27406,1,0,0.48218572
62705,62706,0,0,0.104761966
14246,14247,0,0,0.06042416
41953,41954,0,0,0.057092957
49168,49169,0,0,0.122722656
96246,96247,1,0,0.35042992
57469,57470,0,0,0.13033578
25918,25919,0,0,0.05662808
8582,8583,0,0,0.13255005
1931,1932,0,0,0.04909183
29045,29046,0,0,0.07011122
14868,14869,0,0,0.2760014
16876,16877,0,0,0.052742697
38003,38004,0,0,0.08315189
108632,108633,0,0,0.059832346
126684,126685,0,0,0.05354384
65135,65136,0,0,0.06600919
28702,28703,0,0,0.05106344
57819,57820,0,0,0.04980829
93148,93149,0,0,0.05471515
28054,28055,0,0,0.104613535
57767,57768,0,0,0.05603796
129532,129533,0,0,0.05075004
69782,69783,0,0,0.04824251
4969,4970,1,0,0.33303797
23108,23109,0,0,0.054572616
39260,39261,0,0,0.07135356
145574,145575,0,0,0.061557304
79915,79916,0,0,0.09597353
96762,96763,0,0,0.06777818
104861,104862,0,0,0.05008163
67588,67589,0,0,0.06040556
86493,86494,0,0,0.06896602
120289,120290,0,0,0.05982285
51589,51590,0,0,0.35448444
148427,148428,0,0,0.17528987
116615,116616,0,0,0.049806897
22558,22559,0,0,0.06168242
16549,16550,0,0,0.059928525
46315,46316,0,0,0.055615544
31640,31641,0,0,0.14881347
68406,68407,0,0,0.07158709
82931,82932,0,0,0.08119181
79643,79644,0,0,0.07319069
88793,88794,0,0,0.06629903
1969,1970,0,0,0.048787307
55427,55428,0,0,0.05429394
6748,6749,0,0,0.061293058
51734,51735,0,0,0.051161475
74403,74404,0,0,0.069527276
132408,132409,0,0,0.05965332
101332,101333,1,0,0.259981
7888,7889,0,0,0.067703
132937,132938,0,0,0.32176274
22869,22870,0,0,0.056984957
132793,132794,0,0,0.055950813
89873,89874,0,0,0.056830246
79023,79024,0,0,0.13289805
25563,25564,0,0,0.0605975
33194,33195,0,0,0.10780954
90130,90131,0,0,0.07796717
96343,96344,0,0,0.10990328
34513,34514,0,0,0.05904687
80297,80298,0,0,0.090760276
117334,117335,0,0,0.33874348
48921,48922,0,0,0.07308013
61129,61130,0,0,0.12603906
3234,3235,0,0,0.11288873
88229,88230,0,0,0.05575619
30654,30655,0,0,0.08861332
80722,80723,0,0,0.05525157
18061,18062,0,0,0.07230435
103430,103431,0,0,0.06868365
96973,96974,0,0,0.054294933
96014,96015,1,0,0.10578513
144882,144883,0,0,0.05789757
56600,56601,0,0,0.06585067
57492,57493,0,0,0.054342452
81768,81769,0,0,0.06277396
57252,57253,0,0,0.069300115
53231,53232,0,0,0.25779277
1976,1977,0,0,0.07779786
90767,90768,0,0,0.09091364
68536,68537,0,0,0.1421535
65589,65590,0,0,0.08401377
37792,37793,0,0,0.09895719
18953,18954,0,0,0.05121753
75805,75806,0,0,0.10159021
20622,20623,0,0,0.06911688
137841,137842,1,1,0.6409373
133236,133237,0,0,0.056379836
23524,23525,0,0,0.08412673
130801,130802,0,0,0.118649356
13166,13167,0,0,0.061037477
54970,54971,1,1,0.5850551
17367,17368,0,0,0.05027752
65208,65209,0,0,0.054116406
108966,108967,0,0,0.113462605
79606,79607,0,0,0.13383465
83699,83700,0,0,0.06790744
74686,74687,0,0,0.057063803
32402,32403,0,0,0.050714374
147137,147138,0,0,0.05573264
69722,69723,0,0,0.06028451
20237,20238,0,0,0.06905839
17067,17068,0,0,0.06285784
143394,143395,0,0,0.11417457
99660,99661,0,0,0.05494884
81381,81382,0,0,0.051134698
85916,85917,0,0,0.1887292
117126,117127,0,0,0.3114463
66575,66576,0,0,0.06128422
53350,53351,0,0,0.060762215
8868,8869,0,0,0.051697828
47659,47660,0,0,0.06379181
51854,51855,0,0,0.08277075
101298,101299,0,0,0.089700975
57138,57139,1,0,0.15274718
45905,45906,0,0,0.061035033
39853,39854,0,0,0.048766963
2278,2279,1,0,0.2904129
82790,82791,0,0,0.06474506
23774,23775,0,0,0.05328227
95356,95357,0,0,0.071780816
77039,77040,0,0,0.12610441
40208,40209,0,0,0.3283926
133152,133153,0,0,0.09829011
148973,148974,0,0,0.055590883
122830,122831,0,0,0.050017297
53215,53216,0,0,0.074375086
36359,36360,0,0,0.052228898
44614,44615,0,0,0.09268096
144935,144936,0,0,0.18448877
121381,121382,1,0,0.06515438
100429,100430,0,0,0.064114615
147091,147092,0,0,0.14432718
143787,143788,0,0,0.0684902
19233,19234,0,0,0.055261638
101659,101660,0,0,0.054424662
61725,61726,0,0,0.06203737
79552,79553,0,0,0.053881697
64907,64908,0,0,0.15848917
131838,131839,0,0,0.08050683
91820,91821,0,0,0.061481148
45033,45034,1,0,0.23103176
81899,81900,0,0,0.1387796
1464,1465,1,0,0.33908767
121416,121417,0,0,0.053345364
55035,55036,0,0,0.057159103
137408,137409,0,0,0.09169005
126921,126922,0,0,0.10784778
134104,134105,0,0,0.06820229
26399,26400,0,0,0.052235946
125310,125311,0,0,0.07410773
24165,24166,0,0,0.06562258
45259,45260,0,0,0.05103906
15341,15342,0,0,0.14210966
131755,131756,0,0,0.058399808
48699,48700,0,0,0.05743051
46026,46027,0,0,0.05286089
24825,24826,0,0,0.059581906
82270,82271,0,0,0.05576948
29750,29751,0,0,0.12857096
57324,57325,0,0,0.15314855
26072,26073,0,0,0.060380507
82206,82207,0,0,0.06254332
80117,80118,0,0,0.0673189
115821,115822,0,0,0.06775866
109704,109705,0,0,0.080853045
14301,14302,0,0,0.06579692
76915,76916,0,0,0.15057129
133235,133236,0,0,0.051692847
62611,62612,0,0,0.06422474
95715,95716,0,0,0.06321339
17829,17830,0,0,0.057603527
90251,90252,0,0,0.37386155
100468,100469,0,0,0.08094222
63703,63704,0,0,0.11286734
91781,91782,0,0,0.057048637
34241,34242,1,1,0.5141322
117536,117537,0,0,0.052143224
124330,124331,0,0,0.048315413
15115,15116,0,0,0.13726343
8433,8434,0,0,0.05647081
76346,76347,0,0,0.052835017
117719,117720,0,0,0.06105603
139908,139909,0,0,0.058974013
47372,47373,0,0,0.13848588
108476,108477,0,0,0.051579166
50058,50059,0,0,0.09803538
39568,39569,0,0,0.05633916
18102,18103,0,0,0.04839411
86183,86184,0,0,0.09995962
14571,14572,0,0,0.06085193
56350,56351,0,0,0.07481308
73044,73045,0,0,0.05643361
101292,101293,0,0,0.049209677
74720,74721,0,0,0.07305024
141329,141330,0,0,0.050831728
86233,86234,0,0,0.10744038
139667,139668,0,0,0.054086424
103561,103562,0,0,0.049232204
75887,75888,0,0,0.06381334
77836,77837,0,0,0.098874785
37246,37247,0,0,0.07248484
100072,100073,0,0,0.06387308
142540,142541,0,0,0.058554187
91221,91222,0,0,0.06736812
78652,78653,0,0,0.06815708
36667,36668,0,0,0.052693665
72000,72001,0,0,0.17289765
126965,126966,0,0,0.06976617
12586,12587,0,0,0.0607882
126790,126791,0,0,0.05341309
71670,71671,0,0,0.051165283
63125,63126,0,0,0.14336476
116806,116807,0,0,0.11037681
74160,74161,0,0,0.0616524
5542,5543,0,0,0.07231509
11562,11563,0,0,0.08400863
146373,146374,0,0,0.05245587
12980,12981,0,0,0.07827756
143235,143236,0,0,0.0691486
130260,130261,0,0,0.061107486
46350,46351,0,0,0.059901554
22137,22138,0,0,0.08732276
3635,3636,0,0,0.049738243
128665,128666,0,0,0.13809468
141223,141224,0,0,0.2246961
13271,13272,0,0,0.069684595
1447,1448,0,0,0.056076538
1372,1373,0,0,0.06134671
24705,24706,0,0,0.08900118
79588,79589,0,0,0.06382561
110648,110649,0,0,0.07592261
122819,122820,0,0,0.08387974
26789,26790,0,0,0.072044626
49301,49302,0,0,0.109203406
58468,58469,0,0,0.07092772
147197,147198,0,0,0.10352369
23354,23355,0,0,0.05057632
149597,149598,0,0,0.08902065
146766,146767,0,0,0.051038664
28073,28074,0,0,0.053721342
119260,119261,0,0,0.05213897
66047,66048,0,0,0.07528545
14803,14804,0,0,0.058118124
56454,56455,1,0,0.12389972
24304,24305,0,0,0.05841629
4428,4429,0,0,0.08443737
142655,142656,1,0,0.38663608
141316,141317,0,0,0.059985496
80704,80705,0,0,0.049947955
34507,34508,1,0,0.06023164
10878,10879,0,0,0.07025431
121807,121808,0,0,0.066696055
76123,76124,0,0,0.06242964
79650,79651,0,0,0.049227335
13477,13478,0,0,0.11242314
140016,140017,0,0,0.061657142
27942,27943,0,0,0.0574041
71495,71496,0,0,0.058451835
123422,123423,0,0,0.067715265
107621,107622,0,0,0.06307816
98043,98044,0,0,0.055815917
123494,123495,0,0,0.091639526
66729,66730,0,0,0.09609263
6378,6379,0,0,0.06066029
77382,77383,0,0,0.057312895
26578,26579,1,0,0.17581788
48959,48960,0,0,0.19743173
62253,62254,0,0,0.055452544
24341,24342,0,0,0.055309594
22129,22130,0,0,0.05844857
120089,120090,0,0,0.05425301
82353,82354,0,0,0.05399928
138407,138408,0,0,0.05109537
36617,36618,0,0,0.22616075
72547,72548,1,1,0.5889661
57459,57460,0,0,0.14421241
24854,24855,0,0,0.05996758
24450,24451,1,0,0.3079409
61475,61476,0,0,0.086597234
116633,116634,0,0,0.101785
5611,5612,0,0,0.060498647
112239,112240,0,0,0.060697168
6661,6662,0,0,0.052171666
48105,48106,0,0,0.09303036
52910,52911,0,0,0.059618946
52045,52046,0,0,0.075021565
28679,28680,0,0,0.05433938
31742,31743,0,0,0.0751282
93410,93411,0,0,0.2638662
92842,92843,0,0,0.133951
12286,12287,0,0,0.04859498
75059,75060,0,0,0.05378836
79158,79159,0,0,0.083894804
74675,74676,0,0,0.053525597
115385,115386,0,0,0.055757057
65448,65449,0,0,0.05635309
102902,102903,0,0,0.049783938
85736,85737,0,0,0.052515503
101654,101655,0,0,0.07139778
65156,65157,0,0,0.22420849
23269,23270,0,0,0.07870152
23712,23713,0,0,0.05419812
1399,1400,0,0,0.064421386
21976,21977,0,0,0.054993678
66267,66268,0,0,0.08319643
53453,53454,0,0,0.0693508
111473,111474,0,0,0.05620214
119211,119212,1,1,0.6622504
11651,11652,0,0,0.08361588
40098,40099,0,0,0.28639427
7222,7223,0,0,0.13314493
64507,64508,0,0,0.07844117
142469,142470,0,0,0.05580226
125199,125200,1,0,0.0710342
58488,58489,0,0,0.05502559
41592,41593,0,0,0.05409672
83569,83570,1,1,0.52664214
130256,130257,0,0,0.08981779
48153,48154,0,0,0.08926035
42288,42289,0,0,0.05956202
86203,86204,0,0,0.06837765
7509,7510,0,0,0.08939353
100285,100286,0,0,0.28209165
81252,81253,0,0,0.06827228
25493,25494,0,0,0.092605986
148969,148970,0,0,0.050292265
132761,132762,0,0,0.05308943
145018,145019,0,0,0.060229123
20449,20450,0,0,0.11700256
118515,118516,0,1,0.6189739
9105,9106,0,0,0.070243314
21826,21827,0,0,0.07549262
1904,1905,0,0,0.051308148
91070,91071,0,0,0.063593924
991,992,1,0,0.18397717
149926,149927,0,0,0.055401366
88839,88840,0,0,0.05983918
8017,8018,0,0,0.092531405
74846,74847,0,0,0.0795019
61965,61966,0,0,0.06257307
62133,62134,0,0,0.27516547
125697,125698,0,0,0.057127763
14551,14552,0,0,0.08048687
7600,7601,0,0,0.053848952
147587,147588,0,0,0.051544886
20603,20604,0,0,0.11065102
137358,137359,0,0,0.074993394
56834,56835,0,0,0.14877933
11906,11907,0,0,0.1223198
120295,120296,0,0,0.06345022
4903,4904,0,0,0.060036134
102174,102175,0,0,0.1180338
142252,142253,0,0,0.06788322
79533,79534,0,0,0.07706886
26837,26838,0,0,0.066319555
2798,2799,0,0,0.05204772
4300,4301,0,0,0.052402485
43497,43498,0,0,0.2910734
119024,119025,0,0,0.09424159
105432,105433,0,0,0.1295183
31105,31106,0,0,0.070658915
60329,60330,0,0,0.13664751
120805,120806,0,0,0.067342974
120220,120221,0,0,0.07101771
128137,128138,0,0,0.052109085
135499,135500,0,0,0.074981846
42612,42613,0,0,0.09123188
49874,49875,0,0,0.12953638
129771,129772,0,0,0.061758664
83078,83079,0,0,0.05226448
126394,126395,0,0,0.07775769
104634,104635,0,0,0.07257512
62033,62034,0,0,0.09266904
10593,10594,0,0,0.059657365
37298,37299,0,0,0.12817007
86343,86344,0,0,0.07327582
65064,65065,0,0,0.06242519
55064,55065,0,0,0.05244499
81161,81162,0,0,0.30548814
33695,33696,0,0,0.048237287
35277,35278,0,0,0.08972166
113406,113407,0,0,0.1318064
87881,87882,0,0,0.10290307
149327,149328,0,0,0.06266049
133684,133685,0,0,0.111821815
49792,49793,1,0,0.18208951
81696,81697,0,0,0.14664432
81347,81348,0,0,0.054888245
74607,74608,0,0,0.068438835
126560,126561,1,0,0.10254724
67845,67846,1,0,0.08258851
124495,124496,0,0,0.07814099
114968,114969,0,0,0.061573483
116297,116298,0,0,0.05845001
149939,149940,0,0,0.29526514
11778,11779,0,0,0.048532035
71836,71837,0,0,0.057860967
114046,114047,0,0,0.06980828
76849,76850,0,0,0.11359742
27684,27685,0,0,0.053392965
12079,12080,0,0,0.06552444
121444,121445,0,0,0.0725011
29275,29276,0,0,0.09094943
8630,8631,0,0,0.10059241
23393,23394,0,0,0.08584
75822,75823,0,0,0.2694474
135264,135265,0,0,0.06406915
